x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.5949987173080444,0.8167321085929871,4.864697302764398e-07,0.6760741472244263,0.7247343063354492,-0.037677422165870667,0.7278485298156738,0.625691294670105,-0.06538042426109314,0.7452144622802734,0.5487792491912842,-0.09687866270542145,0.7446656227111816,0.4714527726173401,-0.12410015612840652,0.5872703790664673,0.4853895902633667,-0.02084938995540142,0.610021710395813,0.3799086809158325,-0.10074111819267273,0.6722739934921265,0.40853947401046753,-0.16604262590408325,0.7196206450462341,0.44994163513183594,-0.19697566330432892,0.5232038497924805,0.48750343918800354,-0.03761789947748184,0.494242399930954,0.33916178345680237,-0.08284693211317062,0.47819963097572327,0.24215155839920044,-0.12758028507232666,0.4580211639404297,0.14970138669013977,-0.1590050756931305,0.47229233384132385,0.5232127904891968,-0.06589251011610031,0.4330371916294098,0.38392359018325806,-0.10739419609308243,0.41187113523483276,0.2904837727546692,-0.13871712982654572,0.3937898278236389,0.20092466473579407,-0.15769284963607788,0.42919591069221497,0.5863672494888306,-0.09882896393537521,0.3843868374824524,0.48298466205596924,-0.1260247528553009,0.36491769552230835,0.4096952974796295,-0.13217081129550934,0.35383301973342896,0.3369373083114624,-0.13413377106189728
0.5908479690551758,0.8276647925376892,4.7369132971653016e-07,0.6717620491981506,0.7323271632194519,-0.03395269438624382,0.7212784886360168,0.6355898976325989,-0.06107275187969208,0.7412310838699341,0.5591433048248291,-0.09286608546972275,0.7361189126968384,0.4816834330558777,-0.12102414667606354,0.5800601243972778,0.5008657574653625,-0.01784377172589302,0.6039668917655945,0.3963371217250824,-0.09928028285503387,0.6646736860275269,0.4235658347606659,-0.1663806289434433,0.7096670269966125,0.46722960472106934,-0.19829052686691284,0.5165221095085144,0.5006279945373535,-0.037130508571863174,0.48831257224082947,0.3513150215148926,-0.08164910227060318,0.47435182332992554,0.2519601285457611,-0.126642644405365,0.4558924436569214,0.1607361137866974,-0.15862947702407837,0.46465378999710083,0.5351145267486572,-0.06809224933385849,0.4221130311489105,0.3935089707374573,-0.10939276218414307,0.4009603261947632,0.29918569326400757,-0.1419803649187088,0.38361427187919617,0.2093394696712494,-0.16238819062709808,0.42196911573410034,0.5977491736412048,-0.10328993946313858,0.37401148676872253,0.49839985370635986,-0.13134704530239105,0.35298794507980347,0.425021231174469,-0.13832251727581024,0.3408026695251465,0.35202229022979736,-0.1411111205816269
0.5893850922584534,0.8293930888175964,4.920696028420934e-07,0.6703468561172485,0.7380982041358948,-0.04209985211491585,0.7215544581413269,0.6397606134414673,-0.07310479134321213,0.735182523727417,0.563875675201416,-0.10720401257276535,0.7343514561653137,0.4855429232120514,-0.13663341104984283,0.5788798928260803,0.5006757974624634,-0.027734171599149704,0.5982164740562439,0.39500540494918823,-0.11217418313026428,0.6607075929641724,0.4232068657875061,-0.1791454553604126,0.7084845304489136,0.4664282500743866,-0.21043790876865387,0.5151761174201965,0.503693699836731,-0.04322027042508125,0.4833438992500305,0.35532745718955994,-0.09212544560432434,0.46510040760040283,0.2572856843471527,-0.13835273683071136,0.44306471943855286,0.16474083065986633,-0.17043739557266235,0.4644618332386017,0.5395688414573669,-0.07068951427936554,0.4210093021392822,0.3986968994140625,-0.11604112386703491,0.3968949317932129,0.3047974407672882,-0.14923787117004395,0.3757757544517517,0.21441510319709778,-0.1691312938928604,0.4215521216392517,0.6029534935951233,-0.1028851866722107,0.3752835988998413,0.5011140704154968,-0.13344360888004303,0.35328173637390137,0.4286428987979889,-0.14159530401229858,0.3384779095649719,0.3563142418861389,-0.14469240605831146
0.5868064165115356,0.8320131897926331,4.904907768832345e-07,0.6685793399810791,0.739885151386261,-0.03795413672924042,0.7225052714347839,0.6369785070419312,-0.06496427208185196,0.737129807472229,0.5578760504722595,-0.09514608234167099,0.730839729309082,0.4832290709018707,-0.12132169306278229,0.580097496509552,0.5026326775550842,-0.024832352995872498,0.6004453897476196,0.3963277041912079,-0.10591062903404236,0.6609098315238953,0.42307230830192566,-0.1715908944606781,0.7062751054763794,0.4661921560764313,-0.20243953168392181,0.5150839686393738,0.5065377950668335,-0.04104064032435417,0.4826263189315796,0.3590317964553833,-0.08685531467199326,0.46565037965774536,0.2605416476726532,-0.13252632319927216,0.44479885697364807,0.16936099529266357,-0.164456307888031,0.4638609290122986,0.543073296546936,-0.06837237626314163,0.4196172058582306,0.4015541076660156,-0.11141917109489441,0.39653849601745605,0.3065876364707947,-0.14505183696746826,0.376964807510376,0.21653306484222412,-0.16561487317085266,0.42160066962242126,0.6064169406890869,-0.0998552218079567,0.37581127882003784,0.5062017440795898,-0.12973371148109436,0.35427647829055786,0.43465524911880493,-0.13772040605545044,0.3403806686401367,0.36316192150115967,-0.14064987003803253
0.5901923775672913,0.8304644823074341,5.234002742326993e-07,0.670385479927063,0.7385085821151733,-0.038567304611206055,0.7224835753440857,0.6381511092185974,-0.06609521061182022,0.738084077835083,0.5597201585769653,-0.09659622609615326,0.7328546047210693,0.48389002680778503,-0.12259609997272491,0.5804311037063599,0.5035310983657837,-0.023575089871883392,0.602687418460846,0.39847826957702637,-0.1034209132194519,0.6630083322525024,0.4249887466430664,-0.16802094876766205,0.7076554298400879,0.4680899679660797,-0.19823628664016724,0.5142407417297363,0.5049903392791748,-0.03916582465171814,0.4846206307411194,0.3557502329349518,-0.08365356177091599,0.4681726396083832,0.2577531635761261,-0.12777496874332428,0.44696205854415894,0.16771236062049866,-0.15850841999053955,0.4614824950695038,0.5390760898590088,-0.06605183333158493,0.4184260368347168,0.39831849932670593,-0.10736756771802902,0.3961840569972992,0.3053474426269531,-0.13848328590393066,0.3779441714286804,0.21718144416809082,-0.15727612376213074,0.4178142845630646,0.6006051301956177,-0.09743092209100723,0.37279385328292847,0.49930793046951294,-0.12460058927536011,0.3548460006713867,0.4270877242088318,-0.13008922338485718,0.346554160118103,0.3551819622516632,-0.13136796653270721
0.6552799940109253,0.8283327221870422,4.307770780087594e-07,0.7483187913894653,0.745451807975769,-0.04148634895682335,0.8079599142074585,0.6392406225204468,-0.06655088067054749,0.8183152079582214,0.5573678612709045,-0.0943618193268776,0.8079748749732971,0.4854838252067566,-0.11811883002519608,0.685820460319519,0.49083468317985535,-0.02454160712659359,0.7099400758743286,0.3858148455619812,-0.10361500084400177,0.7555468678474426,0.4152219295501709,-0.16718646883964539,0.7859633564949036,0.4623377025127411,-0.1974414438009262,0.615856945514679,0.48367828130722046,-0.039249297231435776,0.5969080924987793,0.3276664614677429,-0.08438427746295929,0.5890176892280579,0.22613155841827393,-0.12835180759429932,0.5784288644790649,0.13455480337142944,-0.15922704339027405,0.5562448501586914,0.510902464389801,-0.06587682664394379,0.5237553119659424,0.3629824221134186,-0.10900028795003891,0.5103973150253296,0.26414939761161804,-0.14422936737537384,0.5006367564201355,0.17298799753189087,-0.1666155457496643,0.5045869946479797,0.5671359896659851,-0.09720319509506226,0.4720247983932495,0.46099820733070374,-0.12727834284305573,0.4590787887573242,0.38665771484375,-0.13756033778190613,0.45279356837272644,0.3137764632701874,-0.14336997270584106
0.6742011904716492,0.8191858530044556,4.342325325978891e-07,0.7732334733009338,0.7457005977630615,-0.06383630633354187,0.8361894488334656,0.6427704095840454,-0.0978427529335022,0.8489291667938232,0.5548779964447021,-0.13178890943527222,0.8336630463600159,0.4910895526409149,-0.15978115797042847,0.7379429936408997,0.47851234674453735,-0.030164333060383797,0.757505476474762,0.37486279010772705,-0.11656995117664337,0.7878423929214478,0.417949914932251,-0.1857128143310547,0.8090041279792786,0.47059160470962524,-0.2184150218963623,0.6619938611984253,0.466909259557724,-0.034185029566287994,0.6503261923789978,0.3143138885498047,-0.08465774357318878,0.6436140537261963,0.2192181944847107,-0.12965503334999084,0.6361721158027649,0.12447300553321838,-0.15968020260334015,0.596459686756134,0.4906700551509857,-0.05368509516119957,0.5795186758041382,0.34957873821258545,-0.10028496384620667,0.569987416267395,0.252885639667511,-0.13413316011428833,0.5646200180053711,0.158570796251297,-0.1537013053894043,0.5373401045799255,0.5426826477050781,-0.08063752204179764,0.513523280620575,0.43549662828445435,-0.10938072204589844,0.5030645132064819,0.36313265562057495,-0.11871337890625,0.4989044666290283,0.29142892360687256,-0.12347464263439178
0.7181652784347534,0.8411739468574524,5.245229317552003e-07,0.8163189888000488,0.7860983610153198,-0.07817338407039642,0.8784996867179871,0.7036932706832886,-0.12319416552782059,0.8872838020324707,0.6247236728668213,-0.166039377450943,0.8838874101638794,0.5506134629249573,-0.20283369719982147,0.8096059560775757,0.5164733529090881,-0.04929356276988983,0.8303792476654053,0.41616684198379517,-0.1378660649061203,0.8500480055809021,0.45854613184928894,-0.20682193338871002,0.862174391746521,0.5139502882957458,-0.23887035250663757,0.7319896221160889,0.4964470863342285,-0.046685460954904556,0.732897162437439,0.3438560366630554,-0.09640473127365112,0.7318492531776428,0.2499455213546753,-0.1368180513381958,0.7308030128479004,0.1560751497745514,-0.16273142397403717,0.662176787853241,0.5120692253112793,-0.060465436428785324,0.6560275554656982,0.36868464946746826,-0.10585180670022964,0.6531693935394287,0.272799015045166,-0.1358770877122879,0.6551274657249451,0.18076136708259583,-0.15259303152561188,0.5958088040351868,0.5579800605773926,-0.08290646225214005,0.5797871351242065,0.44805651903152466,-0.1114509180188179,0.5767551064491272,0.37564152479171753,-0.11930344998836517,0.5804018974304199,0.30630868673324585,-0.12230821698904037
0.5801923274993896,0.8582809567451477,3.4118301073249313e-07,0.6477798819541931,0.794861912727356,-0.0691114142537117,0.6759342551231384,0.7025700211524963,-0.10394512116909027,0.6520527005195618,0.6299806833267212,-0.13561268150806427,0.6318855881690979,0.5658780932426453,-0.161676287651062,0.6056951284408569,0.5455366969108582,-0.03740910440683365,0.5972564816474915,0.4553903043270111,-0.10491112619638443,0.5944927334785461,0.4894670248031616,-0.16261254251003265,0.5923358798027039,0.5382717847824097,-0.19172003865242004,0.5330380797386169,0.5376272797584534,-0.03236958011984825,0.5074589848518372,0.4034216105937958,-0.0670931413769722,0.4837813675403595,0.32205697894096375,-0.10129842162132263,0.46339279413223267,0.24443405866622925,-0.1255323737859726,0.47166481614112854,0.5605483055114746,-0.04126295447349548,0.44482770562171936,0.43510282039642334,-0.07442792505025864,0.4235954284667969,0.3542488217353821,-0.10163816064596176,0.4073626697063446,0.2789120674133301,-0.11895876377820969,0.4179794192314148,0.6106814742088318,-0.05779865384101868,0.3887704610824585,0.5149243474006653,-0.07938951998949051,0.37413913011550903,0.4537871479988098,-0.0855352133512497,0.36386072635650635,0.39452964067459106,-0.0890372097492218
0.3789816200733185,0.789504885673523,8.408576945839741e-07,0.43328943848609924,0.7336534261703491,-0.15131011605262756,0.432412713766098,0.6605939865112305,-0.23308375477790833,0.4060576558113098,0.6066281199455261,-0.29921796917915344,0.3608092963695526,0.5358280539512634,-0.35938289761543274,0.3788515329360962,0.5016066431999207,-0.12413755804300308,0.3591413199901581,0.4374055862426758,-0.219138041138649,0.34828537702560425,0.48599791526794434,-0.2915807068347931,0.3359394073486328,0.5515755414962769,-0.3264472782611847,0.3082885146141052,0.511677622795105,-0.08640815317630768,0.2651914954185486,0.3815656900405884,-0.13537248969078064,0.22280485928058624,0.3072396516799927,-0.17727166414260864,0.1784067153930664,0.22950753569602966,-0.20901243388652802,0.2513422667980194,0.5423607230186462,-0.07074777036905289,0.21146076917648315,0.4221383333206177,-0.11649342626333237,0.1766875684261322,0.3457562327384949,-0.16039112210273743,0.14572668075561523,0.27557480335235596,-0.1926611214876175,0.1984458565711975,0.585154116153717,-0.06953945755958557,0.16405154764652252,0.5005046725273132,-0.10171139985322952,0.13855969905853271,0.4401494860649109,-0.12725630402565002,0.12050296366214752,0.3819825053215027,-0.15014146268367767
